ID,Source,x,y,R,G,B,size
70843,2204774976978895232,335.75234675245,62.41941409038,70,107,227,3.1857823809445485
33646,1211853854683080192,226.83506743853,18.44160376676,71,110,230,3.182643064894675
47466,140994842795719680,41.74330878468,35.98349785374,34,235,170,3.181418039076627
77081,2911477073475504000,90.30451615741,-25.41784933449,70,105,224,3.172374395017325
32941,1059387566556243584,167.41477789026,67.2100912313,69,140,253,3.170784968096741
131,64053566003097984,57.47955819208,22.24395883052,70,100,218,3.1682710833465273
75358,2538159890494125184,15.95483013557,1.3666677394600002,66,148,255,3.1677042239295448
17152,60573646058347392,47.33413496963,20.76106866606,85,250,118,3.1646338561164162
81811,1765751387137970816,325.63738082505,10.8242770102,66,73,177,3.1597755327301327
74876,2294812815940339968,290.41833251063,79.60269205951,71,113,233,3.1593116570219792
76072,2789223097134820992,11.80728171932,19.57874245706,65,150,255,3.144700445363039
33904,1338021473942133376,255.97290840609,34.79019671215,70,135,251,3.144660863986016
35087,1744655199270929152,317.630487941,10.04899199303,70,105,224,3.1415131764635844
33767,1285476672242623488,217.45685191781,31.79122024931,69,92,207,3.1380890008340527
75437,2574616260097077760,29.85786664871,12.29470401773,70,133,250,3.1324944043656955
76141,2805741846297577344,13.99369393623,27.20943260468,71,123,242,3.1308684929599733
77085,2911684675014790272,92.80690423108,-26.48206481453,70,97,214,3.1303278420046627
41514,441463612299313408,51.4892531625,49.12063982879,68,81,191,3.1285643599799324
43523,1954418481436816000,325.39263044327004,40.8050047119,71,113,233,3.1269035217615166
84549,177739529262442112,63.71690973012,37.54265366483,37,236,167,3.1261589717389313
116,61026301253916800,51.10881968053,20.80344857307,69,89,203,3.1249946866671423
54766,2032861317502068224,295.79000780345,30.6779102463,70,97,214,3.117512468283199
82864,3017430721211367168,89.75458865856,-9.38216191995,59,160,253,3.113869031433439
33614,1198813956016764288,242.86975987047995,16.66571253732,70,100,218,3.1094745499637164
17286,1139801311528690944,102.15608319001,76.98984680324,188,32,2,3.109024348119781
33380,1133448230262547200,172.95639503240002,81.1274080795,67,145,254,3.105050217183913
90460,1953209701537705600,327.12243500546003,38.64858487875,68,84,195,3.1049882480849424
28399,332409925884477568,32.72002481549,39.03947779951,68,84,195,3.0999855058491956
29199,394976501194687488,4.42940917271,51.43307735243,65,67,167,3.0995601055773854
64422,2143787918839367808,282.06685840169,48.76776864368,69,140,253,3.099384491859385
25126,82116961496755840,41.07980878095,17.763765731729997,63,246,138,3.0960805076171747
490,68601146094037760,55.19300531991,25.32941931445,71,118,238,3.094523563052543
109,58850711337487616,46.85686063012,17.8800274773,66,73,177,3.0902183287580627
29044,385324369647655552,4.675847312169999,43.79112892472,68,81,191,3.0876449940332735
74913,2297763252315047040,318.33983735336,81.23098557336,71,118,238,3.0834167073298566
28113,280298812805235456,79.8661300566,58.11728313498,69,92,207,3.0798678526568946
27491,582957530289386624,131.25535753251,5.68056617511,70,135,251,3.0780952794122256
31665,107853161448699008,33.65905890969,28.690733171220003,37,236,167,3.0771719535960607
92099,3065006795502406528,125.62541412277,-6.179150785959999,69,140,253,3.0739549970301447
25143,95652018353917056,26.2324011374,20.08268276456,24,215,202,3.072031980257802
54145,134174129788770816,39.2778047607,32.891224188390005,37,192,231,3.0712955161284823
67687,2176106963635357952,319.25883766125,53.99786766458,70,107,227,3.068713421507036
96819,2002801150593176064,342.19966213921003,54.41488447372,68,84,195,3.068436655410371
79273,2933249774534880000,103.34096051285,-18.93268173898,70,128,246,3.068111589494639
6417,4067435566661212672,268.72518333559,-24.88710550419,71,113,233,3.0645178657301884
19298,1327870404636047872,249.13192832082,36.03980821366,241,203,58,3.06227946425292
21617,489103870580813568,61.66206456696,65.52068527038,70,128,246,3.052956134651024
89924,1909258339125411968,336.86040331588,39.80999982014001,64,64,162,3.0526305322842786
28967,377540789395063552,12.5765176287,45.00228059313,70,102,221,3.0507182720598474
25233,269887983876310656,88.07188533451999,58.96399644741,69,89,203,3.044922665770696
41838,1907163911212028928,334.73449858365,37.76948230588,65,150,255,3.0415469529266588
78078,579147000944785792,138.05344298303,3.8669575634300006,69,94,211,3.0354980210165126
73870,2241296355203588096,299.61969498907,63.53400582782,70,105,224,3.0335088116096216
90050,1928558620781732992,344.41974124199,39.30875055737,63,62,156,3.032596489678729
82943,3019694959250712320,92.75502797489,-6.75425575028,70,102,221,3.025049093141251
12730,385485619900166400,4.08992111664,43.59494854934,70,105,224,3.0249917431251365
34175,1414473674220006272,257.91793955473,49.74644075018,70,125,244,3.0191360613173437
91137,1969164341119795200,319.34664872334,42.68357743896,68,81,191,3.0185378150516327
20971,251185497249460224,57.07526386015,50.73675347365,71,115,235,3.0132205920892066
74896,2296723045594634368,276.03924893515,83.17528892259,70,107,227,3.012738556946365
5024,18262823713408000,40.06560266213,6.11194464553,49,175,245,3.0123432308394187
34377,1512260909796696832,210.74888496235,50.97178326429,70,100,218,3.011374765371805
28265,680022210631907456,126.69609166975,26.935493894310003,68,143,254,3.010834007197137
76865,527817331398773248,7.8553325173,66.51959925116999,67,78,186,3.008777420632988
144,66453490649681280,57.43146835789,23.71164959376,69,89,203,3.006728999318061
69631,2194944690188083328,310.66531950344,60.60123186822,70,105,224,3.004752951856206
40032,431612056844840704,0.85710421978,63.64051465578,53,171,248,3.001999899726769
28828,866364005333870976,110.86710961031,22.94518500262,70,97,214,2.9954644937475967
972,171678540131953408,67.66006892603001,32.45768452242,69,94,211,2.9943648567459387
10427,285645737849125504,78.26161412686999,61.85005012165,70,102,221,2.992588403952147
1362,148144799407843200,69.84654335402,25.21822984102,70,135,251,2.9909961248271943
75252,2478133530644396800,21.01138163624,-8.00771119366,68,143,254,2.990805327218566
64485,2147245058273757312,280.87092743472,53.87170833625999,71,120,240,2.9903373487320883
43952,1962872695061191680,331.55125852485,45.24865866705,71,113,233,2.989163014685941
680,101580688130237824,37.30742863399,23.46893092569,71,123,242,2.9867526648078377
26973,558645438416082688,30.79310724808,73.85057696008,71,123,242,2.9849631817332507
74966,2301970636636947840,307.26318832507,83.62533735583,70,125,244,2.9839073134875234
78796,904852749165352192,127.83310767236,37.26480983825,69,89,203,2.9837769687527733
55188,471047793709782144,65.74176628091,59.61598594536,71,120,240,2.9832633031271025
19506,242889338420659968,52.35967815330999,46.93775165472,70,128,246,2.983136813978922
11804,353893970774092800,34.79495458463,46.47221061469,70,133,250,2.9793097119790914
81237,1684760402859121792,199.1191600121,68.40806750191999,68,86,199,2.970643053646901
33331,1124380523508517632,141.96480390326,75.09841386284,71,120,240,2.9704826373681312
34375,1511712287853606272,214.33801162169,51.30733156467,71,110,230,2.963236075659804
36576,1816818655669416320,307.74276614278,20.606410049,71,120,240,2.961934105666912
32032,970003524691958528,92.90256641002,48.71074051965999,70,107,227,2.9617597742324406
34307,1450969321300167168,210.29327458048,27.3866787113,70,135,251,2.95416092785176
1101,137948237811161728,49.00797117500999,34.68832380028,67,145,254,2.952271608640724
78287,669263008318337408,121.18864986167,18.84193276349,69,89,203,2.9521912447000367
18384,229142694294045824,64.53393360401999,42.14099396777,68,84,195,2.949678900842324
27880,653825899424980608,122.74524575384,14.62939712843,70,102,221,2.9452191967928334
34635,1645239110233943680,225.99094885936,65.91967430841,70,107,227,2.9452142771626306
18882,5526573774005244800,127.21686976437,-42.58743752831,69,92,207,2.9449326585524322
34381,1515555871265897344,193.5540379654,33.53461837265,69,138,252,2.943115250385479
75709,2687063417349148288,324.39058281418,-0.39068732848,70,107,227,2.937116634616338
34539,1618237642980201344,217.92794762564,60.22571946843001,66,148,255,2.9358300218511553
86945,1829801654614269440,302.83754536627004,21.87488314103,69,94,211,2.933039935062726
77520,2921911782424467328,103.48103107877,-24.538746633970003,70,102,221,2.92989944172884
42585,1937050149083210880,350.18368421267,44.11600202814999,70,125,244,2.9231387300279796
64329,2140113728936873472,289.90195061894,54.37585004098,70,102,221,2.920662652203933
34419,1543256280023747200,192.17374975862,48.46688951301,70,133,250,2.9132323826397535
2823,182996225637050112,83.40915284226,34.72551052983,70,135,251,2.912109246686353
92035,1975770825454738944,331.46340033161,48.23147494127,68,81,191,2.910770189699046
69665,3491583497096278144,176.54138002658,-24.873625081550003,252,132,35,2.9104467210214695
35347,1760610212502150400,318.37011151995,15.98228886274,68,143,254,2.9062561041829182
73348,3849253461380518016,149.70326554152,4.80838879056,238,207,58,2.9055542084549297
80029,215617601758439296,86.75009813353,51.52069981429,31,233,175,2.9031470191273323
81889,1780599505693111296,327.36194997242,20.46244526222,67,78,186,2.9003864785498497
63683,2122719386264539136,270.78717533204,48.46431686537,70,107,227,2.9003638950176738
29659,101040381244467968,34.29334310554,23.76764891106,50,242,152,2.895797086459374
76193,2819811338822198912,354.41621252245005,16.82548687648,70,102,221,2.8956810214412414
9869,274287164261657472,72.02988388029,55.602183772980005,61,158,254,2.894381335484466
93561,182892734103451264,81.30384736327,34.85481600172,50,242,152,2.8852274420263524
75070,2348816429049395584,12.38924114053,-23.36219841936,70,125,244,2.8833693174776003
57,37136834159399808,57.816236850900005,13.04597327094,69,89,203,2.8799664696048475
65109,2163672964611260032,315.9308588448,46.86287957086,65,150,255,2.878640597779329
43126,448776116237692928,54.58244401012,56.93256467783001,67,78,186,2.876891259032722
12215,359543502036692864,28.2112643534,51.4748082157,71,110,230,2.8753261427443357
20539,249350103106450048,52.87215749642,49.20977005221,71,115,235,2.872331932212956
83112,3022709854493303680,88.89730112576001,-4.78870817823,70,107,227,2.871633295915886
47575,122704230645584768,49.41633246553,31.12678662856,32,199,223,2.8702162878534914
41611,1895306228060527360,332.71555327242,30.55292253095,69,138,252,2.8693169659325073
33555,1170407282837956096,230.59680405628,12.567507757519998,70,97,214,2.862020893056908
81598,175434162615658496,69.15806666787,36.95254548322,78,249,125,2.860800163542107
58785,2061344097469904384,304.01427681912,38.89789047172,70,97,214,2.858900548264368
10973,333755796835840896,39.61653169985,38.0890927353,69,94,211,2.857879404133273
56877,502542170414672128,76.16537706974,74.06689675196999,70,102,221,2.856602999577439
65983,2166561828320648576,311.6606992677,46.53162031869,71,113,233,2.8544300317439975
34702,1658807667835976576,205.08869685392,57.20771861888001,71,110,230,2.854148076370496
80801,1418797130034946048,257.62752988546004,52.40873134208,69,94,211,2.85375848710098
33334,1124869634384221824,129.20281997288,74.72359723319,64,153,255,2.851058782205495
73916,2244320802453812992,301.18551509894,63.89036689837,70,105,224,2.850061182934387
26,16835073505156096,51.82786002172,12.73525015512,69,92,207,2.848325012655669
81031,1523140405554059008,197.42505811299,38.53390799424,66,75,181,2.8453616887552586
405,149308357591150336,65.99903571754001,24.30094189164,69,138,252,2.844277709970752
31296,80369459562947840,32.34694902555,17.22337936979,42,185,238,2.8439957812313152
34441,1560306097596321792,201.99770362302,52.74549013295,66,148,255,2.843749146404576
59928,141513988379856640,42.646991771820005,36.94775289303,27,208,213,2.843395760308494
14776,416803559352939008,13.44888579034,52.68920226223,70,130,248,2.8428755238926184
33739,1263421431062292096,228.38303447367,22.98383078295,71,110,230,2.841408005279461
97399,182461725546788480,82.00400757548,33.762772220429994,40,188,235,2.840802440052219
93501,3099066126685446272,102.67621913017,-8.04098493969,70,102,221,2.8405779803106217
60883,156411649381930368,77.86473507146,30.805312337920004,70,248,132,2.8404351636042757
147,66715105696289024,56.83776002021,24.11606748364,70,97,214,2.83812293553227
93,24955447912616576,40.6204513834,10.74162398338,71,110,230,2.8377655060665923
78175,617917189689396864,143.97015278123,14.379581766279998,70,105,224,2.8368769078786613
392,146953066243274240,71.42698955944,23.62791494268,71,120,240,2.8368656067019
41366,440153475475258752,47.01621901499001,52.21340752385,70,97,214,2.833440504739836
27604,92094166229616896,27.94637113914,18.28946003493,63,246,138,2.8328411100316844
88650,1862667259759305216,309.38245096547,31.57253693227,68,81,191,2.832445805506299
81150,1625998756259467264,238.95647329902,58.91188591234,69,89,203,2.8267904323256206
41035,128953957819400064,44.06670763552,29.1639782455,37,236,167,2.82440875442391
93150,182667196781754624,82.11007243917,34.69744939665,39,238,164,2.8239624993512185
3877,3132668164099141120,100.49679992552,6.3454379435,69,89,203,2.822577804753974
34902,1719315407620753280,191.1092563512,80.62083009759,70,128,246,2.8209314177795526
28293,681433021489564800,120.43219675375,25.089520859979995,70,102,221,2.8207496152705227
94896,1991114613293241472,348.56023986255,50.617868001640005,69,94,211,2.819828753326364
35148,1749714425931629568,312.45120594718,7.864245530730001,70,102,221,2.819064502018372
75695,2684398063724433024,321.21528585662,-3.3985773222400004,61,158,254,2.818959817147547
468,67299530486953600,58.39376800335,25.68270945074,70,128,246,2.817388406848933
34338,1484832630167333760,214.94906534825,38.79400028756,70,107,227,2.8171493132614867
63592,2113737956814047232,271.25326458969,41.94669427857001,64,153,255,2.816194523302959
81140,1623022584441365632,242.26184645476,57.93798208135,70,107,227,2.8139555679756683
14653,415147351243290112,12.74013506269,51.50803548664,64,153,255,2.809062596514577
44371,136387309256575104,44.57834043981,32.4611425717,50,242,152,2.808147311380128
77500,534055994734590464,21.44312232885,70.97982930449001,70,100,218,2.802134247446112
81091,1587432458202711424,225.16126562802003,47.27751267009,68,81,191,2.8020969118246377
33990,1353541802121804160,256.94426169321,40.51590209031,70,105,224,2.8012012075708532
29060,386569051169184384,0.18192242123,45.25333799304,68,86,199,2.800424597651847
75829,2712155131688789632,344.67746460366,7.339785197749999,70,107,227,2.799845760504474
6499,24262652508347520,36.84612981442,10.19742152692,42,185,238,2.7987239692743437
78528,846011838944319232,175.11421906031998,57.970464925680005,66,75,181,2.798117503583042
78838,922860108223833984,121.79137761061,43.26021139868,69,92,207,2.789937607346335
73565,2232854854679800704,349.32905169307,75.29901928499001,70,107,227,2.7895300939053285
46496,152668843080781184,67.58429603916,28.13208453151,24,217,200,2.7878580471208445
33719,1252560901879241344,213.67087736776,21.87336361758,70,135,251,2.786135283058041
30535,943528693443893888,101.05220030352,36.10925773092,71,118,238,2.7850210047944
64500,2148480290868511360,275.95009125934,53.30078899018,70,128,246,2.783786678637996
59950,141537799678352640,42.3620262777,37.32639750948,46,180,242,2.78116871281009
32928,1054776833264783616,165.27307437826,63.42088240976,70,128,246,2.7796776632559146
41921,1910990211674785152,346.86539258019,32.82529453996,71,118,238,2.778597489512851
88655,180473293125359488,78.66424418295,31.40173767375,47,241,155,2.7735662789797453
50878,2006596802173068160,338.96674775751,56.07056714503,71,120,240,2.772243344155462
26550,100132734395672832,35.527527788440004,22.87358883205,28,230,180,2.769016780459328
28493,96210707699796224,23.70458065613,20.17255057862,53,243,148,2.7689687384922186
12448,372251348191007872,21.86119371653,41.10127565896,62,155,254,2.7684179995660365
28345,317407124081631488,23.03152810214,34.79994136207,67,78,186,2.765978049486908
99138,3126540413998710912,102.91409156567,3.0418604139700003,70,105,224,2.763670754662016
32121,972092974741801088,91.12134560737,51.573201027340005,70,133,250,2.7585323980952423
3732,3047763601330845312,110.50860432538,-8.97932104961,61,53,139,2.755205693174354
676,100949289283470976,34.741411958920004,23.16778823531,56,165,251,2.7540585358527947
32956,1061746156437117056,168.04592935979,68.27190147963,71,123,242,2.7493984671533656
19436,241678947918118912,53.16241159654,44.85573265545,70,105,224,2.7484343367194377
182,42374048560382080,54.44938548104,15.43042829508,70,128,246,2.7467796993213036
34358,1495483186989795584,207.43674114271,36.63292532213,66,148,255,2.7455583431119295
19301,237515475339561984,54.50088147856,42.58273454632,68,86,199,2.744235904205375
25557,66504755379545728,57.23749155579001,23.85687454073,53,171,248,2.744206650256431
27752,92707801092734464,29.72723214873,18.35799146152,97,252,108,2.7417165651284603
21733,1561555314603877888,207.50373048338,54.86939044081,254,150,43,2.7415060043692674
25905,533481499909580544,15.13022185474,70.98296385805,71,120,240,2.7406120787852473
2559,2034968875123889536,297.21080561388,33.437259526359995,70,135,251,2.739459770439213
18489,63845586506187648,57.90266411649,22.03121669781,67,247,135,2.739121691567475
9001,260984065698777472,73.29065577585999,52.84109935277,71,113,233,2.739036407654125
89879,1904921422887383168,340.73102225080004,37.8027098448,66,73,177,2.7371358334756137
27540,593409419103394944,139.46391661698,11.50113530071,71,115,235,2.733522270423026
27694,613339647904722432,146.85797497013002,11.56818939608,65,150,255,2.7328352871640886
79584,1058588633919989248,162.2078562693,65.13252135099,69,92,207,2.7308759712951867
33851,1325288029779869696,245.73552913753,32.3329778027,71,115,235,2.728604726961599
38032,102082409030066560,39.2528503973,24.64715136282,49,175,245,2.7279650311991106
76449,2865971035979516928,352.9291365881,28.40342399132,70,102,221,2.7262887263828928
8846,39127499961401472,59.83206912739001,13.97477542896,85,250,118,2.7196188224858036
257,121671720507617664,47.53691908938,27.81954012018,70,102,221,2.719559540866053
34880,1712013379100616192,211.73395720284,74.59384240434,70,125,244,2.7179876900534174
75910,2729861254625273088,339.15131042571,11.69666375325,70,105,224,2.71535353897611
29126,99048856448891648,28.04305686213,24.11741462575,78,249,125,2.714209679173388
56881,503826399995055744,78.6478458958,76.472734154,69,92,207,2.7127683129872784
28445,712256558664173312,136.22919499274,32.37656006934,68,143,254,2.7060943691293957
22166,504712331494109696,28.45252713931,55.59757842415999,70,128,246,2.7046192283357575
150,66786505232432512,56.5121803559,24.527697326210003,69,94,211,2.7031057952115582
75149,2410222091875449216,347.45659439671,-14.51058848821,70,100,218,2.702951748050559
69134,2188642598775572096,306.27088229855,59.60005486756,71,118,238,2.6993383836553617
52683,466707334121461376,47.22574461999,62.38459422868,51,173,247,2.6960890659435806
18569,449935108870554240,53.384320788850005,58.765044834680005,71,120,240,2.6959770210442833
93122,3088730511223509376,116.03171957678002,2.40538444895,69,140,253,2.6954439657254095
34511,1601127253483302528,232.23669970366,55.19509883024,71,110,230,2.6946823409764162
34168,1411412397625950848,247.52482166106003,48.96083262587,70,100,218,2.692300970338701
34505,1599496849538585216,231.6342650745,54.020232962600005,70,107,227,2.6917169073465104
73011,2224308831832908032,326.75340401408,70.15077084678,70,97,214,2.68912333609625
3726,3044980222001242112,106.64983803215,-12.39394723614,66,73,177,2.68845256977694
32854,1031980349448380800,125.12073152927,53.57361199198,62,155,254,2.6883899861948395
9507,41201178891455872,54.82110955768,13.891053960129998,31,233,175,2.688116846410141
42504,445838053673051392,57.33256726835,57.11816213752,71,115,235,2.688096984397067
33999,1355430282061470336,256.27061750957995,43.81223617651,71,118,238,2.6878120048015335
89911,1908368593700046720,338.96706945517,39.62812784155,63,62,156,2.6875022866466987
19892,461022721567517056,42.94089784919,58.31428552529,71,118,238,2.687314712200682
33033,1083911932896193280,123.96027524474,60.38063128447,69,138,252,2.6849930841485654
79742,1121271791819779072,144.02789438253,74.31869987174,67,78,186,2.6845446022975166
46423,458374788336739200,34.76854664649,57.13549375195,32,199,223,2.6814548761269474
2722,182009826266321792,79.8491252976,33.98533345129,66,148,255,2.6804910363482732
32606,110492470394054912,48.57176861195,22.9537345632,60,245,142,2.677876175988577
34180,1415549241405829760,257.07109593196,50.842386133000005,70,97,214,2.676194428753929
94742,1988991181464558336,343.21781402571,50.412279990200005,69,89,203,2.6760677416587417
78670,884506909265203968,106.85362702333,28.17670490685,68,84,195,2.675727037884676
23771,1734190008942812928,311.28963894055,3.27544463255,251,129,34,2.67374389100131
13646,404335509808538752,15.576923289320002,51.03488442282001,70,128,246,2.6735969203810086
10446,285928759014734592,78.37983319696,62.69113814616,69,138,252,2.671893544229534
81125,1608752435341695872,214.7328309939,54.86375905616,70,130,248,2.6711601718662816
28745,357046923445910784,27.31460023433,47.89690393973,70,125,244,2.670412653768017
54427,2031595607828115072,295.7049214803,29.33197552649,58,163,252,2.668282433675885
248,1249152584299776,43.40908878943,1.96864733256,44,240,158,2.6658977370075956
84862,178174523547631104,66.82621632061999,36.52016499073,60,245,142,2.6646573706821166
76842,527729748425840768,8.60408965959,66.75033590303,69,89,203,2.6629013853461374
27600,600004977042474240,128.16614829805,10.06598128173,70,100,218,2.66154248342834
10739,321873271594305536,19.69582068187,37.38625394609,69,138,252,2.6576422642686475
34249,1432860124272113024,260.84447334462004,57.01178795672,64,153,255,2.6532845378081253
32813,1021393598661051776,145.77866694717,54.36355410906,71,118,238,2.6531759472884695
27763,637163281740363904,138.40519242828998,21.28315958296,70,105,224,2.6529222931247167
31942,968597489838610432,94.39407979985,46.42400207539001,65,150,255,2.652007153032173
26217,537612876192148096,0.41561939611,73.61179261963001,70,133,250,2.649348880796159
42630,1937911032328142080,349.7604131246799,45.13670950017,70,133,250,2.64737372212729
407,64182346300520320,54.75025916863,20.91560780954,70,125,244,2.6462381546545632
3626,16383346024792192,52.15135794493,11.390361111069998,42,239,161,2.6453441382824163
5274,206651737271040000,76.06757947691999,45.77907314203,69,138,252,2.645016112400237
64628,2158581607271180160,272.77975108728,60.40955220359999,70,97,214,2.6446386298711713
55532,136252859600096768,43.35144860257,31.644596848400003,35,195,228,2.64453856289718
847,119625495008851840,54.16618361509,29.2239977274,65,150,255,2.644493774148857
74976,2302516063123490048,288.78367987804,83.46277996239,71,120,240,2.6413548244926237
75271,2489860097032460416,34.92004159184,-4.34555383567,71,113,233,2.640644439015648
24315,522891484951192320,16.596063473479997,62.76124782035,69,138,252,2.6402619074161695
29531,890711865697756928,105.32082889131,32.41452021695,64,153,255,2.635992532569519
80021,1262279931833705472,224.26485938904,21.55529265686,70,100,218,2.633536322746405
72328,522575547156998528,18.29133184987,61.70615898955,70,97,214,2.629403736792071
15219,46975436002187136,62.67708099719,18.42311654706,47,178,244,2.6280983782140153
81569,1748679514910080896,308.87355035873,6.947090934389999,69,92,207,2.6272012696148628
28679,824554285413021440,143.58107904368998,46.90200003078,68,143,254,2.627031685939621
6087,218886037513023104,59.51322756237,34.81382001606,69,140,253,2.6263452078970118
26838,552383509239431808,82.35726841452,77.97744770383001,70,130,248,2.6234265397658114
27879,653729039322935040,123.0923379035,14.00409512668,70,130,248,2.621178301334482
34743,1675593224662533504,197.45878895668,62.22908577003,70,97,214,2.6191711427635624
75048,2332372854697927680,354.04004344856,-26.87631126169,65,150,255,2.61812958946264
63688,2123118268467192960,271.77622500157,49.71052836714001,71,110,230,2.615809710879816
3817,191797850575444736,86.45611927886999,40.5072253601,65,150,255,2.614398696400312
62794,2087880535712289664,301.79783295696,50.2295487196,70,130,248,2.6143080296304557
23369,73900242382799104,34.71832773927,12.99244308513,85,250,118,2.6137595777037257
34615,1640455616177923200,231.92029439037003,62.275572292830006,71,123,242,2.6122083333735273
71103,518118951651059200,31.16684066396,65.10338329339001,69,94,211,2.6121270954638653
30312,941259232726139520,98.42774920022,33.02404828313,70,107,227,2.6118917273380378
78301,672124762207492352,116.28886085244,20.31604697666,70,97,214,2.610665938462089
78010,564884445348922752,6.781343092819999,80.05213455379001,67,78,186,2.608631807742849
79972,2938691704252262272,97.87289645162,-21.40544310708,66,148,255,2.602424365530749
68910,199579506681904128,71.14834095707,38.25499101021,25,226,187,2.600911630575845
78129,598227272898162944,129.52137595684,9.57456468285,69,94,211,2.600364107378925
419,152189662169148288,67.33267104212,27.404107884570003,70,97,214,2.5996928920125364
78429,739346497946618624,154.54368642981,27.41552474546,69,89,203,2.599676482118644
36528,1816028656564573568,307.33801266331,20.0876715321,69,140,253,2.5987916625638117
1671,157600152732418048,76.15378244183,32.3199632918,65,150,255,2.5906957517491302
84461,170911802573057664,61.40045401101,34.238901409920004,46,180,242,2.5883777077595305
28230,677548824866097792,123.42352597859,23.13768635568,71,120,240,2.5881596303726218
41510,130001788105171840,40.50365634831,30.93558166626,44,240,158,2.5875903351331897
88045,1845911110565337472,313.59331436367,28.52197295941,65,67,167,2.587331019346426
43916,1962542635413447296,331.02799617456003,44.34509956341,71,115,235,2.5872662011467624
82040,1799304981621316096,326.48533366468,25.583390617600003,68,81,191,2.584878131180369
78788,899412541726379520,112.98157798735,38.89596088878,70,107,227,2.5810958275282214
27689,612274079403090816,134.57610674334,18.30817979639,70,100,218,2.5808489659216862
23958,76658195502296576,30.60457184726,12.68491360675,56,244,145,2.579318216599649
70926,156071694130174720,77.43240189748,29.79864233698,37,192,231,2.5783614974414557
41803,1905774300313089920,337.43341040642,35.72545600045999,70,105,224,2.576880092020316
77805,544439645105832576,53.80144196827,73.34681436278001,70,102,221,2.5766485489345814
75282,2498086746110685696,44.29323670482,0.4477752834399999,59,160,253,2.5762897667116045
66683,2170863976808686976,321.23087703856004,49.32307153509,70,100,218,2.576096631436598
24479,1778989580151963648,329.32779762736,17.762317038710002,221,61,8,2.575439192964622
97439,3114646481325763328,106.08403672109002,1.48846551478,70,105,224,2.5742668791304757
18185,226648658323602944,59.91651196905,38.82037483693,70,125,244,2.5740785884914468
82968,3020016669479810560,91.74394535488,-6.202850579269999,70,133,250,2.5739063170061067
287,130503066622145792,42.608639335540005,31.97268505833,70,105,224,2.568099135935931
34189,1417279494751105280,267.25956036779,54.1945328269,69,138,252,2.566808806434921
46927,121499784377250304,53.755293862390005,32.01660251382,44,183,240,2.566264267987576
32672,1004106183496306560,100.13039440944,61.92260211421,71,123,242,2.5660634485642833
29364,401569963186136960,19.10210725448,48.08223531269,69,94,211,2.5616332815480507
13762,51704435514855936,59.29696904224,21.32351209727,47,241,155,2.5611302380208265
10130,278297461124627968,68.77291547237,57.41991952463,59,160,253,2.5609278687119694
15420,421733941293253632,6.664592778409999,56.64121296305,70,100,218,2.557064848601228
26395,541248793642976000,50.02917278457,69.73128900818001,70,97,214,2.5553320914157345
1577,155390237438844160,76.15831339101999,27.69584519058,68,143,254,2.5532627011747713
64353,191509366212532352,87.21591271666,39.53349999891,26,228,182,2.5506223264775003
6,1195551392247936,43.88154987113,2.01821702383,69,92,207,2.550005600177406
34023,1361644962300099584,259.96198468817,45.309013163660005,59,160,253,2.5499034289818585
52907,2020881416742340736,296.66518031837995,25.13381580061,62,155,254,2.5463257985836583
10441,285833926137301632,77.41734211198,62.47948670686,67,145,254,2.5463240735544086
75850,2718805355970323968,344.21470554347,11.84830581015,71,123,242,2.5448744484460244
1232,142807632529035136,45.47155692467,38.87823332466,67,145,254,2.544760779770597
34067,1367172275972544640,264.9497151923,49.77987860844,70,97,214,2.543688496984963
78397,714594768926891520,139.60772075393,35.36398733391,66,148,255,2.5431880608541846
90247,237507744398899200,54.73713542274,42.53770546378,30,203,218,2.5430806138574433
93884,183055427465608320,82.43186319688,35.1086703098,50,242,152,2.5428339623547163
27971,661322060465742336,130.04755306469,19.97107438932,70,100,218,2.5416282858277865
82150,3000868330885553280,93.84855528611,-11.90437479628,71,120,240,2.5384669441062995
20528,249278359973070080,52.97493130486,48.73503964361,70,97,214,2.537624023642169
149,66745617143891968,57.34071662083,24.38075238779,69,92,207,2.5364131324242187
16600,429778586841759104,3.30373336088,62.04079251171,70,135,251,2.5331572270490543
37714,1826794662139228672,299.25174742389,20.99825519637,71,113,233,2.532923400315543
27968,661311443306610688,129.92755273932,19.77839699731,66,148,255,2.5327355315670923
38152,1830677656153842816,303.41920449228,24.23918508614,65,150,255,2.531964055728973
815,117916235464382080,52.83666683385,27.571671314940005,70,102,221,2.5315412074042363
98058,3117975424576107392,93.18569879949,-2.5048208467,70,107,227,2.52849023438211
71509,2209521156356152064,353.04884660537004,65.73918858681999,69,138,252,2.5273892877227455
80357,2946042867198574336,102.56948054104,-17.292082567589997,70,102,221,2.5273183042318133
18769,451993703877877248,35.83439234996,52.08304213818,70,135,251,2.5267481005101553
21160,477498113031665408,73.41580962531,61.48152563721,70,133,250,2.526143649513612
35453,1767764356706037888,328.59184459083,12.75100391221,69,92,207,2.526129302867388
28395,332128176029323904,34.90546837796,39.834876775690006,68,81,191,2.525497429437089
55317,174156255225869440,72.87279253582,35.81461617237,25,213,205,2.52541984620017
14998,53944724815852672,62.21589663348001,23.87109137364,85,250,118,2.52532709226306
25899,533444528831485696,16.73073878694,70.93134735156,70,125,244,2.5250699600376594
33008,1076749782872011776,154.46013654023997,71.06049458045,62,155,254,2.5249283573977843
